Gene_1,Gene_2
PARM1,ANXA3
PARM1,PTPN13
PARM1,FRAS1
PARM1,NAA15
PDE5A,PKD2
PDE5A,RNF150
PDE5A,PRSS12
PDE5A,INPP4B
PDE5A,FRAS1
PDE5A,PTPN13
PDE5A,UNC5C
PDE5A,ANKRD50
PDE5A,USP53
PDE5A,ANXA3
PDE5A,MMRN1
PDE5A,SEPTIN11
PDE5A,G3BP2
PDLIM5,FAM241A
PDLIM5,NAAA
PDLIM5,HNRNPDL
PDLIM5,ADH5
PDLIM5,ADH1B
PDLIM5,PKD2
PDLIM5,SYNPO2
PDLIM5,INPP4B
PF4,CXCL5
PKD2,FGF2
PKD2,NDNF
PKD2,SEPTIN11
PKD2,HPSE
PLAC8,SLC39A8
PLAC8,FAM47E
PLAC8,CDS1
PPA2,HHIP-AS1
PPA2,ZNF330
PPA2,ADH5
PPA2,CFI
PPA2,HNRNPDL
PPA2,OTUD4
PPA2,PYURF
PPA2,COX18
PPA2,NDUFC1
PPA2,PARM1
PPA2,RAB33B
PPBP,AREG
PPBP,CXCL5
PPBP,MANBA
PPBP,PF4
PRDM5,PDE5A
PRDM5,NDNF
PRDM8,MCUB
PRDM8,FLJ20021
PRKG2,PPM1K
PRKG2,SLC39A8
PRSS12,FRAS1
PRSS12,FAM47E
PRSS12,LINC01091
PRSS12,SCD5
PRSS12,PTPN13
PRSS12,MCUB
PRSS12,ADH5
PTPN13,SEPTIN11
PTPN13,CDKL2
PTPN13,BLTP1
PTPN13,OTUD4
PTPN13,ADH5
PTPN13,CAMK2D
PTPN13,BMP3
PTPN13,CDS1
PTPN13,FAM47E
PTPN13,ARHGEF38
PYURF,PPP3CA
RAB33B,PPP3CA
RAP1GDS1,C4orf3
RAP1GDS1,ANXA5
RASGEF1B,NOCT
RASSF6,CDKL2
RASSF6,CDS1
RASSF6,GPRIN3
RASSF6,SEPTIN11
RNF150,SMAD1
RNF150,NPNT
RNF150,CDS1
RPL34,DKK2
RPL34,CNOT6L
RPL34,ABCE1
RPL34,ABRAXAS1
RPL34,SCOC
RPL34,CISD2
RPL34,NDUFC1
RPL34,CCNI
SCARB2,DAPP1
SCARB2,ADH1C
SCARB2,ANTXR2
SCARB2,ARHGAP24
SCARB2,SPARCL1
SCARB2,G3BP2
SCARB2,PGRMC2
SCD5,PPP3CA
SCD5,PRKG2
SCD5,PLAC8
SCD5,ANXA3
SCD5,USO1
SCD5,TMEM150C
SCLT1,SLC39A8
SCLT1,HHIP-AS1
SCLT1,HHIP
SCLT1,BTC
SCOC,ENOPH1
SCOC,OSTC
SDAD1,UBE2D3
SDAD1,ABCE1
SEC24B,ARHGAP24
SEC24D,H2AZ1
SEC24D,USO1
SEC24D,OSTC
SEC31A,SEC24D
SEC31A,HNRNPD
SEPTIN11,ANXA5
SEPTIN11,PYURF
SEPTIN7P14,C4orf3
SEPTIN7P14,GTF2IP12
SETD7,ANTXR2
SETD7,INTU
SETD7,LARP1B
SETD7,KLHL8
SETD7,PKD2
SETD7,NAA15
SETD7,LINC01088
SETD7,G3BP2
SGMS2,SPRY1
SGMS2,SMARCA5
SGMS2,HHIP-AS1
SGMS2,ABCE1
SGMS2,SHROOM3
SGMS2,CXCL5
SGMS2,ANXA5
SGMS2,AREG
SGMS2,SDAD1
SGMS2,PARM1
SHROOM3,GPAT3
SLC39A8,ARHGEF38
SLC9B2,PDLIM5
SMAD1,ELF2
SMAD1,AREG
SMAD1,TSPAN5
SMAD1,MMRN1
SMAD1,PPP3CA
SMAD1,SLC39A8
SMARCA5,HNRNPDL
SMARCAD1,BLTP1
SMARCAD1,NFKB1
SMARCAD1,FRAS1
SMARCAD1,LIN54
SNCA,HADH
SNCA,STBD1
SNCA,NDNF
SOWAHB,FAM47E
SOWAHB,CDS1
SOWAHB,NDNF
SOWAHB,USO1
SOWAHB,CNOT6L
SOWAHB,SGMS2
SPARCL1,MMRN1
SPARCL1,SPRY1
SPARCL1,BMP3
SPARCL1,CISD2
SPARCL1,ANKRD50
SPARCL1,SMAD1
SPARCL1,EMCN
SPARCL1,ENOPH1
SPARCL1,PKD2
SPARCL1,G3BP2
SPARCL1,PDE5A
SPARCL1,GPAT3
SPARCL1,FRAS1
SPRY1,USO1
SPRY1,AIMP1
STBD1,SEC24B-AS1
STBD1,HPSE
STBD1,CYP2U1
SYNPO2,ANXA3
SYNPO2,PARM1
SYNPO2,PKD2
SYNPO2,RNF150
SYNPO2,INPP4B
SYNPO2,MAML3
TBC1D9,ARHGAP24
TBC1D9,GPRIN3
TBC1D9,ADH1B
TBC1D9,HERC5
TBC1D9,PPM1K
TBCK,HPGDS
TET2,FAM13A
TET2,DAPP1
TET2,SCD5
TET2,SCLT1
TET2,SMARCAD1
TET2,FRAS1
TET2,ELF2
TET2,ABHD18
TET2,CCNI
TET2,NFKB1
TET2,FLJ20021
TET2,BLTP1
TET2,HADH
TET2,PGRMC2
TET2,OTUD4
TET2,GTF2IP12
TET2,ADH5
THAP6,UBE2D3
THAP6,MFSD8
THAP6,USO1
THAP9-AS1,HNRNPDL
THAP9-AS1,TET2
THAP9-AS1,ZGRF1
TIFA,STBD1
TIFA,H2AZ1
TIFA,UBE2D3
TIGD2,NOCT
TMEM150C,MGST2
TMEM150C,GPRIN3
TMEM150C,USO1
TMEM150C,CDKL2
TNIP3,NDNF
TNIP3,NFKB1
TRAM1L1,AREG
TRAM1L1,TSPAN5
TRAM1L1,OSTC
TRAM1L1,SMARCAD1
UNC5C,ANXA3
UNC5C,SHROOM3
UNC5C,IL15
UNC5C,SLC39A8
USO1,CCNI
USP38,UBE2D3
USP38,KLHL8
USP38,OTUD4
WDFY3,PARM1
WDFY3-AS2,PGRMC2
ZGRF1,WDFY3-AS2
ZGRF1,INTU
ZGRF1,CDS1
ZGRF1,HNRNPDL
ZGRF1,BLTP1
ZGRF1,ADH5
ZNF330,PCDH18
ZNF330,CXCL1
ZNF827,ANXA5
ZNF827,ADH1B
ZNF827,PRKG2
