Gene_1,Gene_2
NAP1L5,ALPK1
NAP1L5,NAA15
NDNF,PRKG2
NDNF,ANKRD50
NDNF,ANXA3
NDNF,CDS1
NDNF,SHROOM3
NDNF,ARSJ
NDUFC1,EIF4E
NFKB1,OTUD4
NFKB1,SHROOM3
NPNT,WDFY3-AS2
NPNT,USP53
NUDT9,HHIP-AS1
NUP54,SEC31A
OSTC,CISD2
OTUD4,NOCT
OTUD4,AFF1
PAPSS1,CDKL2
PARM1,PTPN13
PARM1,FRAS1
PARM1,NPNT
PARM1,PKD2
PARM1,NAA15
PARM1,ADH1C
PDE5A,SEPTIN11
PDE5A,ANXA3
PDE5A,ANKRD50
PDE5A,UNC5C
PDE5A,INPP4B
PDE5A,USP53
PDE5A,MMRN1
PDE5A,PYURF
PDE5A,PKD2
PDE5A,RNF150
PDE5A,PRSS12
PDLIM5,FAM241A
PDLIM5,SYNPO2
PDLIM5,HNRNPDL
PDLIM5,FAM13A
PDLIM5,ADH5
PDLIM5,INPP4B
PDLIM5,PKD2
PF4,CXCL5
PKD2,NDNF
PKD2,KLHL8
PLAC8,CDS1
PLAC8,SLC39A8
PPA2,COX18
PPA2,RAB33B
PPA2,PYURF
PPA2,HNRNPDL
PPA2,HHIP-AS1
PPA2,ADH5
PPBP,PF4
PPBP,CXCL5
PRDM5,NDNF
PRDM8,ANTXR2
PRDM8,MCUB
PRKG2,SLC39A8
PRKG2,PPM1K
PRSS12,FRAS1
PRSS12,CDS1
PRSS12,ADH5
PRSS12,MCUB
PRSS12,FGF2
PRSS12,FAM47E
PTPN13,ARHGEF38
PTPN13,CDKL2
PTPN13,BMP3
PTPN13,CDS1
PTPN13,MAPK10
PTPN13,ANXA5
PTPN13,C4orf3
PTPN13,SEPTIN11
RAP1GDS1,PRDM5
RAP1GDS1,ANXA5
RAP1GDS1,C4orf3
RAP1GDS1,MAPK10
RASGEF1B,NOCT
RASSF6,CDS1
RASSF6,GPRIN3
RASSF6,FAM13A
RASSF6,SEPTIN11
RNF150,ZNF330
RNF150,SMAD1
RNF150,NPNT
RNF150,CDS1
RPL34,CNOT6L
RPL34,LINC02615
RPL34,UBE2D3
RPL34,NDUFC1
RPL34,SCOC
RPL34,FAM241A
RPL34,ABRAXAS1
RPL34,CISD2
RPL34,PLAC8
SCARB2,PGRMC2
SCARB2,ARHGAP24
SCARB2,ANTXR2
SCARB2,ADH1C
SCARB2,G3BP2
SCARB2,SPARCL1
SCD5,USO1
SCD5,ANXA3
SCD5,C4orf3
SCD5,PLAC8
SCD5,TMEM150C
SCD5,PPP3CA
SCD5,PRKG2
SCLT1,BTC
SCLT1,PGRMC2
SDAD1,ABCE1
SDAD1,FGF2
SDAD1,UBE2D3
SEC24B,ARHGAP24
SEC24D,OSTC
SEC24D,USO1
SEC24D,H2AZ1
SEC24D,ZNF330
SEC31A,SEC24D
SEC31A,HNRNPD
SEPTIN11,PYURF
SEPTIN11,GPRIN3
SEPTIN11,ANXA5
SEPTIN7P14,C4orf3
SEPTIN7P14,PYURF
SEPTIN7P14,GTF2IP12
SETD7,PKD2
SETD7,G3BP2
SETD7,AFF1
SETD7,LARP1B
SGMS2,DNAJB14
SGMS2,FAM13A
SGMS2,SPRY1
SGMS2,ANXA5
SGMS2,CXCL5
SGMS2,SHROOM3
SGMS2,NOCT
SGMS2,SDAD1
SGMS2,PARM1
SGMS2,HHIP-AS1
SGMS2,AREG
SHROOM3,GPAT3
SLC39A8,ARHGEF38
SLC9B2,PDE5A
SMAD1,PPP3CA
SMAD1,DNAJB14
SMAD1,SLC39A8
SMAD1,MMRN1
SMAD1,PTPN13
SMARCA5,HNRNPDL
SMARCA5,CCNI
SMARCAD1,FRAS1
SMARCAD1,BLTP1
SMARCAD1,LIN54
SNCA,HADH
SNCA,PARM1
SNCA,HPSE
SOWAHB,ARSJ
SOWAHB,USO1
SOWAHB,SGMS2
SOWAHB,NDNF
SOWAHB,CNOT6L
SOWAHB,CDS1
SPARCL1,CFI
SPARCL1,PDE5A
SPARCL1,PKD2
SPARCL1,ENOPH1
SPARCL1,SMAD1
SPARCL1,FRAS1
SPARCL1,ANKRD50
SPARCL1,MMRN1
SPARCL1,GPAT3
SPARCL1,BMP3
SPRY1,AIMP1
STBD1,HHIP-AS1
SYNPO2,RNF150
SYNPO2,INPP4B
SYNPO2,MAML3
TBC1D9,ADH1B
TBC1D9,GPRIN3
TBC1D9,PPM1K
TBC1D9,HERC5
TBC1D9,PARM1
TET2,SMARCAD1
TET2,FAM13A
TET2,BLTP1
TET2,ADH5
TET2,NFKB1
TET2,ELF2
TET2,FRAS1
TET2,SCLT1
THAP6,USO1
THAP6,MFSD8
THAP6,UBE2D3
THAP9-AS1,TET2
THAP9-AS1,HNRNPDL
THAP9-AS1,ZGRF1
TIFA,H2AZ1
TIFA,UBE2D3
TIFA,STBD1
TIFA,SOWAHB
TMEM150C,MGST2
TMEM150C,GPRIN3
TNIP3,NFKB1
TRAM1L1,OSTC
TRMT10A,CDS1
UNC5C,ANXA3
UNC5C,SLC39A8
UNC5C,SHROOM3
USO1,CCNI
USO1,BLTP1
USP38,OTUD4
USP38,NDNF
USP38,CXCL1
USP38,UBE2D3
USP38,G3BP2
WDFY3,PARM1
WDFY3-AS2,ANTXR2
ZGRF1,BLTP1
ZNF330,CXCL1
ZNF827,PRKG2
