Gene_1,Gene_2
MTHFD2L,EMCN
MTHFD2L,DAPP1
MTHFD2L,MFSD8
NAA15,MANBA
NAA15,IL15
NAA15,EXOSC9
NAA15,EIF4E
NAAA,CCNI
NAAA,ANKRD50
NAAA,CXCL9
NAP1L5,MMRN1
NAP1L5,BBS12
NAP1L5,C4orf33
NAP1L5,HSD17B11
NAP1L5,ANK2
NDUFC1,ELOVL6
NFKB1,DNAJB14
NFKB1,HERC5
NFKB1,MTHFD2L
NFKB1,MFSD8
NFKB1,ADH5
NFKB1,ELF2
NPNT,ANXA3
NPNT,MMRN1
NPNT,ADH1B
NPNT,FRAS1
NPNT,BTC
NPNT,NDUFC1
NPNT,HSPA4L
NUDT9,CDKL2
NUDT9,NAAA
NUP54,BBS12
NUP54,ARHGAP24
NUP54,KLHL8
NUP54,METAP1
NUP54,ELF2
OSTC,COQ2
OSTC,ANAPC10
OSTC,HADH
OSTC,HERC3
OSTC,ENOPH1
OSTC,CCNI
OSTC,METTL14
OSTC,AIMP1
OTUD4,METTL14
PAPSS1,ANKRD17
PAQR3,NFKB1
PARM1,CFI
PARM1,FRAS1
PARM1,COPS4
PARM1,INPP4B
PARM1,HERC3
PARM1,INTU
PARM1,LARP7
PARM1,MMAA
PCDH18,AFF1
PCDH18,NPNT
PCDH18,FRAS1
PCDH18,CCNG2
PDE5A,HERC6
PDE5A,KLHL8
PDE5A,GAB1
PDE5A,BTC
PDE5A,HADH
PDE5A,DNAJB14
PDLIM5,FGF2
PDLIM5,INPP4B
PDLIM5,FAM13A
PDLIM5,ADH5
PDLIM5,NPNT
PDLIM5,COQ2
PDLIM5,MAML3
PDLIM5,CAMK2D
PDLIM5,CXCL3
PF4,CXCL5
PF4,HPGDS
PGRMC2,CCNI
PGRMC2,DAPP1
PGRMC2,ANKRD17
PGRMC2,BDH2
PGRMC2,NAP1L5
PGRMC2,AIMP1
PGRMC2,MTHFD2L
PKD2,PGRMC2
PKD2,PCDH18
PKD2,FRAS1
PKD2,PDLIM5
PKD2,PDE5A
PLA2G12A,COX18
PLA2G12A,CASP6
PLA2G12A,ANXA5
PLA2G12A,CFI
PLA2G12A,MMRN1
PLAC8,ADH5
PLAC8,LSM6
PLAC8,ADH1C
PLAC8,BBS12
PLK4,MAD2L1
PLK4,CCNA2
PLK4,BTC
PLK4,HSPA4L
PLK4,FGF2
PPA2,ANAPC10
PPA2,INPP4B
PPBP,PDE5A
PPBP,CXCL5
PPBP,PF4
PPM1K,MAML3
PPM1K,METAP1
PPM1K,LIN54
PPM1K,ANKRD50
PPM1K,EXOSC9
PPP3CA,CCNI
PPP3CA,METTL14
PPP3CA,DNAJB14
PPP3CA,PPM1K
PPP3CA,ANAPC10
PRDM5,MRPS18C
PRDM5,NAA15
PRDM5,PDLIM5
PRDM8,ANTXR2
PRKG2,GYPE
PRKG2,ANXA3
PRKG2,ABCG2
PRSS12,ADH1C
PRSS12,ELOVL6
PRSS12,BTC
PRSS12,HPGDS
PRSS12,INTU
PTPN13,CDKL2
PTPN13,ADH5
PTPN13,CXCL2
PTPN13,HHIP
PTPN13,CDS1
PTPN13,PGRMC2
PTPN13,METTL14
RAB33B,OSTC
RAP1GDS1,BANK1
RAP1GDS1,GAR1
RAP1GDS1,EXOSC9
RASGEF1B,CXCL1
RASGEF1B,CXCL2
RASGEF1B,CXCL3
RASSF6,CASP6
RASSF6,CXCL1
RASSF6,NAA15
RCHY1,LEF1
RCHY1,C4orf3
RCHY1,CCNI
RCHY1,DAPP1
RCHY1,RAB33B
RNF150,HERC5
RNF150,BTC
RNF150,MMRN1
RNF150,CAMK2D
RNF150,NPNT
RPL34,MRPS18C
RPL34,BMP2K
RPL34,ADH1C
RPL34,ANKRD50
RPL34,FRAS1
RPL34,LARP1B
SCARB2,ANTXR2
SCARB2,HHIP
SCD5,PAPSS1
SCD5,KLHL8
SCD5,ANXA3
SCLT1,KLHL8
SCLT1,LARP7
SCLT1,ARHGAP24
SCLT1,ELMOD2
SCOC,MAPK10
SCOC,NUP54
SCOC,AIMP1
SCOC,OTUD4
SCOC,PGRMC2
SCOC,EIF4E
SDAD1,AP1AR
SDAD1,AIMP1
SDAD1,INTU
SDAD1,NAA15
SEC24B,CCNG2
SEC24B,EIF4E
SEC24B,CDS1
SEC24B,PPA2
SEC24B,IL15
SEC24B,NUP54
SEC24B,CISD2
SEC24B,AFF1
SEC24B,ADH5
SEC24B,PDE5A
SEC24B,PARM1
SEC24D,FAT4
SEC24D,OSTC
SEC24D,SEC24B
SEC24D,NAP1L5
SEC24D,ENOPH1
SEC24D,GSTCD
SEC24D,ARSJ
SEC24D,MGST2
SEC24D,AFF1
SEC31A,ANTXR2
SEC31A,BDH2
SEC31A,C4orf3
SEC31A,ANKRD17
SEC31A,CCNI
SETD7,PGRMC2
SETD7,ANKRD17
SETD7,SCOC
SETD7,PKD2
SETD7,HHIP
SGMS2,CCNG2
SGMS2,RNF150
SGMS2,ANK2
SGMS2,HSD17B11
SGMS2,FRAS1
SGMS2,PCDH18
SGMS2,NPNT
SGMS2,METTL14
SGMS2,PDE5A
SGMS2,PAQR3
SHROOM3,HPSE
SHROOM3,HSPA4L
SHROOM3,BTC
SHROOM3,PRSS12
SHROOM3,HERC5
SHROOM3,SGMS2
SHROOM3,ANXA3
SHROOM3,EMCN
SLC10A7,ANAPC10
SLC10A7,PKD2
SLC10A7,PPA2
SLC10A7,HHIP
SLC10A7,BBS7
SLC10A7,INPP4B
SLC39A8,NPNT
SLC39A8,HHIP
SLC39A8,CDKL2
SLC39A8,SLC10A7
SLC39A8,PRKG2
SLC39A8,HSD17B11
SLC39A8,CAMK2D
SLC39A8,RNF150
SLC39A8,ANXA3
SLC39A8,GYPE
SLC39A8,SGMS2
SLC39A8,PKD2
SMAD1,GPRIN3
SMAD1,NFKB1
SMAD1,MMAA
SMAD1,MMRN1
SMAD1,LEF1
SMAD1,BBS12
SMARCA5,ANTXR2
SMARCA5,LARP7
SMARCA5,SGMS2
SMARCA5,PRDM8
SMARCA5,AFF1
SMARCA5,NAA15
SMARCA5,GYPE
SMARCA5,SETD7
SMARCAD1,HPGDS
SMARCAD1,INTU
SMARCAD1,PGRMC2
SMARCAD1,SEC24D
SMARCAD1,MMAA
SMARCAD1,ANXA5
SMARCAD1,METTL14
SMARCAD1,LIN54
SNCA,PGRMC2
SNCA,FGF2
SNCA,ABCG2
SNCA,MMRN1
SNCA,PPM1K
SNCA,ARSJ
SPARCL1,FRAS1
SPARCL1,ADH1B
SPARCL1,MMRN1
SPARCL1,DNAJB14
SPARCL1,PKD2
SPARCL1,NPNT
SPARCL1,ANKRD50
SPATA5,ANKRD17
SPP1,ANTXR2
SPP1,BMP2K
SPRY1,EMCN
SPRY1,NFKB1
SPRY1,PCDH18
SPRY1,SGMS2
SPRY1,HHIP
SPRY1,SETD7
SPRY1,LEF1
SPRY1,CFI
SPRY1,MAD2L1
STBD1,SCARB2
STBD1,C4orf3
STBD1,LARP7
STBD1,RAB33B
STBD1,BDH2
STBD1,METTL14
SYNPO2,SETD7
SYNPO2,PKD2
SYNPO2,PDLIM5
SYNPO2,INPP4B
SYNPO2,BBS12
SYNPO2,SGMS2
SYNPO2,HSD17B11
TBC1D9,GPRIN3
TET2,MMAA
TET2,METAP1
TET2,CNOT6L
TET2,CISD2
TET2,ANKRD50
TET2,HELQ
THAP6,NFKB1
THAP6,EXOSC9
THAP6,ANKRD17
THAP6,HHIP
THAP6,MFSD8
THAP9,CXCL2
THAP9,AP1AR
THAP9,ANXA5
THAP9,C4orf3
TIFA,CDKL2
TIFA,NFKB1
TIGD2,PKD2
TIGD2,SGMS2
TIGD2,RCHY1
TIGD2,NFKB1
TIGD2,CCNG2
TMEM150C,ENPEP
TMEM150C,CYP2U1
TMEM150C,PRSS12
TMEM150C,SHROOM3
TMEM150C,MGST2
TMEM150C,RNF150
TMEM150C,EMCN
TMEM150C,FAT4
TNIP3,ANKRD50
TNIP3,NAP1L5
TNIP3,NFKB1
TNIP3,HSD17B11
TNIP3,SLC39A8
TNIP3,MTHFD2L
TNIP3,TET2
TRAM1L1,SGMS2
TRAM1L1,NFKB1
TRAM1L1,ELMOD2
TRAM1L1,HERC3
TRAM1L1,STBD1
TRAM1L1,ADH1B
TSPAN5,DNAJB14
TSPAN5,MMRN1
TSPAN5,FRAS1
TSPAN5,RAP1GDS1
TSPAN5,PRDM8
TSPAN5,HADH
UBE2D3,G3BP2
UBE2D3,MFSD8
UBE2D3,SGMS2
UBE2D3,FGF2
UBE2D3,MANBA
UBE2D3,PGRMC2
UBE2D3,CCNG2
UBE2D3,PDE5A
UBE2D3,INTS12
UBE2D3,RASGEF1B
UBE2D3,PARM1
UBE2D3,ANTXR2
UNC5C,MTHFD2L
UNC5C,ANXA3
UNC5C,ARHGAP24
UNC5C,PDE5A
UNC5C,PCDH18
USO1,NFKB1
USO1,PRSS12
USO1,ENOPH1
USO1,GAB1
USO1,PCDH18
USO1,TIFA
USO1,NAAA
USO1,SEC24D
USO1,PARM1
USP38,PPM1K
USP38,ANKRD50
USP38,EIF4E
USP38,TIFA
USP38,OTUD4
USP38,SEC31A
USP38,NFKB1
USP53,NAP1L5
USP53,METTL14
USP53,AFF1
USP53,SNCA
USP53,INPP4B
USP53,USO1
USP53,SCOC
USP53,ADH1B
USP53,TSPAN5
USP53,CDKL2
WDFY3,DNAJB14
WDFY3,G3BP2
WDFY3,CCNG2
WDFY3,AFF1
WDFY3,PKD2
WDFY3,CASP6
WDFY3,FAT4
WDFY3,CNOT6L
WDFY3,HPSE
WDFY3,SLC39A8
WDFY3,MAML3
ZNF330,ADH5
ZNF330,PDE5A
ZNF330,PLAC8
ZNF330,CXCL1
ZNF330,CYP2U1
ZNF827,CASP6
ZNF827,MTHFD2L
ZNF827,RNF150
ZNF827,KLHL8
ZNF827,ANXA3
ZNF827,HADH
ZNF827,HSD17B11
ZNF827,INTS12
ZNF827,SLC39A8
ZNF827,AFF1
ZNF827,ADH1B
ZNF827,AP1AR
ZNF827,PPM1K
ZNF827,MMRN1
ZNF827,ANKRD17
ZNF827,NDUFC1
ZNF827,SGMS2
ZNF827,SEC24B
ZNF827,TRAM1L1
ZNF827,PARM1
