Gene_1,Gene_2
CXCL3,CXCL2
CXCL3,TRMT10A
CXCL3,PRDM8
CXCL3,CDS1
CXCL3,BTC
CXCL3,RASSF6
CXCL3,BBS12
CXCL3,HSPA4L
CXCL3,FAM47E
CXCL3,LINC01091
CXCL3,CXCL8
CXCL8,ABCE1
CXCL8,PCDH18
CXCL8,COX18
CXCL8,NOCT
CXCL9,NOCT
CXCL9,CXCL5
CXCL9,NFKB1
CXCL9,CXCL8
CXCL9,CXCL2
CXCL9,CXCL1
CYP2U1,HNRNPDL
CYP2U1,AREG
CYP2U1,ADH1B
CYP2U1,CXCL8
DAPP1,PYURF
DAPP1,HPSE
DAPP1,SLC39A8
DAPP1,PPP3CA
DAPP1,PGRMC2
DAPP1,USP53
DAPP1,ARHGAP24
DAPP1,ANXA3
DAPP1,BMP2K
DAPP1,PKD2
DAPP1,WDFY3-AS2
DAPP1,ALPK1
DAPP1,TMEM150C
DAPP1,MAML3
DAPP1,ELF2
DAPP1,MCUB
DAPP1,FGF2
DAPP1,ADH1B
DAPP1,SEPTIN11
DAPP1,C4orf3
DAPP1,GPRIN3
DAPP1,RAB33B
DKK2,ANXA3
DKK2,MCUB
DKK2,RAB33B
DKK2,C4orf3
DKK2,SEC24B
DNAJB14,LIN54
DNAJB14,SLC39A8
DNAJB14,PPM1K
DNAJB14,AFF1
DNAJB14,SPP1
DNAJB14,ANKRD50
DNAJB14,SEC24B
DNAJB14,SPATA5
DNAJB14,CXCL1
DNAJB14,SLC10A7
DNAJB14,NDNF
DNAJB14,PAQR3
DNAJB14,RAB33B
DNAJB14,SMARCAD1
DNAJB14,METTL14
DNAJB14,ELF2
EIF4E,H2AZ1
EIF4E,LINC02615
EIF4E,ABHD18
EIF4E,BLTP1
EIF4E,ABCE1
EIF4E,PPM1K
EIF4E,PYURF
EIF4E,NFKB1
EIF4E,SEC24B
EIF4E,SEC24B-AS1
EIF4E,ANXA5
EIF4E,GTF2IP12
EIF4E,NUDT6
EIF4E,SEPTIN7P14
EIF4E,OSTC
EIF4E,INTU
ELF2,AFF1
ELF2,OTUD4
ELF2,SEC24B
ELF2,CISD2
ELMOD2,HNRNPDL
ELMOD2,DNAJB14
ELMOD2,SMARCAD1
ELMOD2,NFKB1
ELMOD2,LIN54
ELMOD2,AREG
ELMOD2,LARP1B
ELMOD2,NOCT
ELMOD2,COX18
ELMOD2,CXCL8
ELMOD2,BMP3
ELMOD2,NDNF
ELMOD2,SLC10A7
EMCN,UNC5C
EMCN,ADH1B
EMCN,NDNF
EMCN,ANXA3
EMCN,C4orf3
EMCN,RAB33B
EMCN,SEC24B
EMCN,SPP1
EMCN,ARHGAP24
EMCN,PYURF
EMCN,ARHGEF38
EMCN,SEPTIN11
EMCN,TMEM150C
EMCN,WDFY3-AS2
EMCN,CXCL1
EMCN,ALPK1
EMCN,SEC24D
EMCN,DKK2
EMCN,SCD5
EMCN,FGF2
ENOPH1,ARHGEF38
ENOPH1,HNRNPDL
ENOPH1,SEC24B-AS1
ENOPH1,ANXA5
ENOPH1,GTF2IP12
ENOPH1,RAB33B-AS1
ENOPH1,MFSD8
ENOPH1,C4orf3
ENOPH1,SEPTIN7P14
ENOPH1,SEPTIN11
ENOPH1,CISD2
ENOPH1,BLTP1
ENOPH1,OSTC
ENOPH1,PGRMC2
ENOPH1,PYURF
ENOPH1,LAMTOR3
ENOPH1,INTU
ENOPH1,ZGRF1
ENOPH1,ALPK1
ENOPH1,ABHD18
ENOPH1,LSM6
ENOPH1,H2AZ1
ENOPH1,ADH5
ENOPH1,EIF4E
ENPEP,FAT4
FAM13A,PCDH18
FAM13A,FAM47E
FAM13A,SHROOM3
FAM13A,CDS1
FAM13A,LINC01094
FAM13A,MAPK10
FAM13A-AS1,MFSD8
FAM13A-AS1,SEC24D
FAM13A-AS1,UBE2D3
FAM13A-AS1,ZGRF1
FAM13A-AS1,KLHL8
FAM13A-AS1,EIF4E
FAM13A-AS1,SMAD1
FAM13A-AS1,CCNI
FAM13A-AS1,ABHD18
FAM13A-AS1,CAMK2D
FAM13A-AS1,ANXA5
FAM13A-AS1,RCHY1
FAM13A-AS1,HNRNPDL
FAM13A-AS1,INTU
FAM13A-AS1,SPP1
FAM13A-AS1,ANTXR2
FAM13A-AS1,LAMTOR3
FAM13A-AS1,PYURF
FAM13A-AS1,MGST2
FAM13A-AS1,PGRMC2
FAM13A-AS1,PPM1K
FAM13A-AS1,LINC02615
FAM13A-AS1,MRPL1
FAM13A-AS1,HPSE
FAM13A-AS1,CISD2
FAM13A-AS1,C4orf3
FAM13A-AS1,SEPTIN7P14
FAM13A-AS1,HADH
FAM13A-AS1,GTF2IP12
FAM13A-AS1,OSTC
FAM13A-AS1,BLTP1
FAM13A-AS1,USO1
FAM13A-AS1,ADH5
FAM13A-AS1,H2AZ1
FAM13A-AS1,SPRY1
FAM13A-AS1,ABCE1
FAM13A-AS1,MAD2L1
FAM13A-AS1,ENOPH1
FAM13A-AS1,SCOC
FAM13A-AS1,LARP7
FAM13A-AS1,PARM1
FAM13A-AS1,G3BP2
FAM13A-AS1,NAA15
FAM13A-AS1,SNCA
FAM13A-AS1,PPA2
FAM13A-AS1,TRAM1L1
FAM13A-AS1,ABCG2
FAM13A-AS1,GAR1
FAM13A-AS1,SETD7
FAM13A-AS1,ANAPC10
FAM13A-AS1,TET2
FAM13A-AS1,SEC31A
FAM13A-AS1,COQ2
FAM13A-AS1,THAP6
FAM13A-AS1,SCARB2
FAM13A-AS1,HSD17B11
FAM13A-AS1,THAP9-AS1
FAM13A-AS1,COPS4
FAM13A-AS1,USP38
FAM13A-AS1,RAP1GDS1
FAM13A-AS1,RPL34
FAM13A-AS1,CFI
FAM241A,UBE2D3
FAM241A,ABCE1
FAM241A,MMRN1
FAM241A,SPRY1
FAM241A,FGF2
FAM241A,PPP3CA
FAM241A,SMAD1
FAT4,FGF2
FAT4,UNC5C
FAT4,SPRY1
FAT4,TMEM150C
FAT4,SPATA5
FAT4,SMARCAD1
FAT4,DNAJB14
FAT4,EMCN
FAT4,ADH1B
FAT4,PKD2
FAT4,PDE5A
FAT4,PPA2
FAT4,SPARCL1
FAT4,WDFY3-AS2
FAT4,BANK1
FAT4,SYNPO2
FAT4,FAM241A
FAT4,DAPP1
FAT4,ANKRD50
FAT4,NDNF
FAT4,MMRN1
FAT4,CISD2
FAT4,LIN54
FAT4,RAB33B
FAT4,PCDH18
FAT4,PPM1K
FAT4,AFF1
FAT4,ARHGAP24
FAT4,SEPTIN11
FGF2,AFF1
FGF2,USP53
FGF2,WDFY3-AS2
FGF2,ELF2
FGF2,C4orf3
FGF2,CISD2
FGF2,PGRMC2
FGF2,ABCE1
FGF2,SEC24B
FGF2,COX18
FLJ20021,SEC24B
FLJ20021,ABHD18
FLJ20021,OTUD4
FLJ20021,BLTP1
FLJ20021,ABCE1
FLJ20021,NAA15
FLJ20021,UBE2D3
FRAS1,NPNT
G3BP2,KLHL8
G3BP2,UBE2D3
G3BP2,SEC24D
G3BP2,EIF4E
G3BP2,USO1
G3BP2,CNOT6L
G3BP2,PAQR3
G3BP2,CAMK2D
G3BP2,NAA15
G3BP2,SEC24B
G3BP2,SLC10A7
GAB1,PPA2
GAB1,SCD5
GAB1,DNAJB14
GAB1,SMARCAD1
GAB1,FGF2
GAB1,SPATA5
GAB1,MAML3
GAB1,MCUB
GAB1,UNC5C
GAB1,SEC24D
GAB1,EMCN
GAB1,PKD2
GAB1,DAPP1
GAB1,PDE5A
GAB1,CFI
GAB1,PRDM8
GAB1,HHIP
GAB1,PLA2G12A
GAB1,CXCL1
GAB1,ANXA3
GAB1,GSTCD
GAB1,LIN54
GAB1,RAB33B
GAB1,SLC10A7
GAB1,BMP2K
GAB1,PRKG2
GAB1,TBC1D9
GAB1,NPNT
GAB1,PRDM5
GAB1,WDFY3
GAB1,GAR1
GAB1,SETD7
GAB1,SCARB2
GAB1,SCOC
GAB1,CCNG2
GAB1,FAT4
GAB1,SEPTIN11
GAB1,C4orf3
GAB1,USP53
GAB1,NDNF
GAB1,METTL14
GAB1,ADH1B
GAB1,SEC24B
GAB1,WDFY3-AS2
GAB1,SPP1
GAB1,ARHGAP24
GAB1,OTUD4
GAB1,ANKRD50
GAB1,AFF1
GAB1,PGRMC2
GAB1,CXCL8
GAB1,PPM1K
GAB1,SLC39A8
GAB1,HPSE
GAR1,SGMS2
GAR1,LARP7
GAR1,G3BP2
GAR1,COX18
GAR1,HNRNPD
GAR1,CXCL8
GAR1,INTU
GAR1,SEC24B-AS1
GAR1,GTF2IP12
GAR1,NUDT6
GAR1,SEPTIN7P14
GAR1,OSTC
GAR1,NAA15
GAR1,NFKB1
GAR1,ABHD18
GAR1,BLTP1
GAR1,EIF4E
GAR1,ABCE1
GAR1,NOCT
GAR1,MFSD8
GAR1,PPM1K
GAR1,UBE2D3
GAR1,ZGRF1
GAR1,RAB33B-AS1
GAR1,LINC02615
GAR1,SEC24D
GPAT3,CXCL8
GPAT3,COX18
GPAT3,ABCE1
GPRIN3,LINC01094
GPRIN3,FAM47E
GPRIN3,BMP2K
GSTCD,RAB33B
GSTCD,ANKRD50
GSTCD,SPATA5
GSTCD,SMARCAD1
GSTCD,DNAJB14
GSTCD,ELMOD2
GSTCD,LIN54
GTF2IP12,INTU
GTF2IP12,ANXA5
GTF2IP12,CCNI
GTF2IP12,ANTXR2
GTF2IP12,LAMTOR3
GTF2IP12,PYURF
GTF2IP12,MGST2
GTF2IP12,PGRMC2
GTF2IP12,SLC39A8
GTF2IP12,MRPL1
GTF2IP12,ABCE1
GTF2IP12,RCHY1
GYPE,LARP1B
GYPE,NDNF
GYPE,SCD5
GYPE,ZGRF1
GYPE,HNRNPDL
GYPE,PRKG2
GYPE,LAMTOR3
GYPE,SLC39A8
H2AZ1,HNRNPDL
H2AZ1,MGST2
H2AZ1,ARHGEF38
H2AZ1,PPM1K
H2AZ1,LAMTOR3
H2AZ1,INTU
H2AZ1,AFF1
H2AZ1,SEC24B-AS1
H2AZ1,ANXA5
H2AZ1,ADH5
H2AZ1,GTF2IP12
H2AZ1,CISD2
H2AZ1,BLTP1
H2AZ1,OSTC
H2AZ1,LARP1B
H2AZ1,SEPTIN7P14
H2AZ1,CCNI
HADH,HNRNPDL
HADH,GTF2IP12
HADH,CDS1
HERC5,LARP1B
HERC5,INTU
HERC5,MANBA
HERC5,HERC6
HERC6,CCNI
HERC6,ANXA5
HHIP,SPP1
HHIP,ANXA3
HHIP,CXCL1
HHIP,HHIP-AS1
HHIP,SLC39A8
HHIP,KLHL8
HHIP,PRDM8
HHIP-AS1,LAMTOR3
HHIP-AS1,CXCL1
HHIP-AS1,PTPN13
HHIP-AS1,BMP3
HHIP-AS1,SPP1
HHIP-AS1,CDKL2
HHIP-AS1,SLC39A8
HHIP-AS1,ABCE1
HNRNPD,EIF4E
HNRNPD,NFKB1
HNRNPD,BMP3
HNRNPDL,LAMTOR3
HNRNPDL,PYURF
HNRNPDL,ANTXR2
HNRNPDL,PCDH18
HNRNPDL,COX18
HNRNPDL,MGST2
HNRNPDL,BMP3
HPGDS,FAM47E
HSD17B11,SMARCA5
HSD17B11,SCLT1
HSD17B11,PPA2
HSD17B11,COQ2
HSD17B11,PKD2
HSD17B11,LAMTOR3
HSD17B11,HNRNPDL
HSD17B11,INTU
HSD17B11,BLTP1
HSD17B11,ADH5
HSD17B11,MANBA
HSD17B11,ZGRF1
HSPA4L,PRSS12
HSPA4L,CXCL2
HSPA4L,PRDM8
HSPA4L,TRMT10A
HSPA4L,BTC
HSPA4L,HHIP-AS1
HSPA4L,ANXA3
HSPA4L,CXCL1
HSPA4L,MAPK10
HSPA4L,FAM47E
HSPA4L,LAMTOR3
HSPA4L,LINC01091
HSPA4L,ADH1C
HSPA4L,CDS1
INTU,ANTXR2
INTU,LAMTOR3
INTU,PYURF
INTU,MGST2
INTU,HPSE
INTU,PGRMC2
INTU,FAM47E
INTU,MRPL1
JADE1,FAM13A
JADE1,TNIP3
JADE1,LARP7
JADE1,CISD2
JADE1,DAPP1
JADE1,ARHGAP24
JADE1,SEC24B
JADE1,GPRIN3
JADE1,AFF1
JADE1,BMP2K
JADE1,USP53
JADE1,SPP1
JADE1,SHROOM3
JADE1,LINC01094
JADE1,MCUB
KLHL8,BLTP1
KLHL8,SEC24B
KLHL8,CCNI
KLHL8,SLC10A7
LAMTOR3,OTUD4
LAMTOR3,MGST2
LAMTOR3,CXCL8
LAMTOR3,MRPL1
LAMTOR3,ABCE1
LAMTOR3,NOCT
LAMTOR3,PYURF
LARP1B,LINC01094
LARP1B,CISD2
LARP1B,BMP3
LARP1B,LAMTOR3
LARP1B,HNRNPDL
LARP1B,AREG
LARP1B,SEPTIN11
LARP1B,MGST2
LARP1B,CXCL8
LARP1B,COX18
LARP1B,PCDH18
LARP1B,ABCE1
LARP7,EIF4E
LARP7,ANXA5
LARP7,CAMK2D
LARP7,CCNI
LARP7,OSTC
LARP7,BLTP1
LARP7,PGRMC2
LARP7,PARM1
LARP7,G3BP2
LARP7,ZGRF1
LARP7,UBE2D3
LARP7,SEC24D
LARP7,ABHD18
LARP7,PYURF
LARP7,PPP3CA
LEF1,ANXA3
LEF1,ARHGEF38
LEF1,SLC39A8
LEF1,CDKL2
LEF1,SHROOM3
LEF1,PLAC8
LEF1,HHIP
LEF1,SOWAHB
LEF1,HSD17B11
LIN54,SLC10A7
LIN54,RAB33B
LIN54,PPM1K
LINC01088,SPARCL1
LINC01091,FAM47E
LINC01091,SLC39A8
LINC01091,CDS1
LINC01091,ADH1C
LINC01091,MAPK10
LINC01094,HNRNPDL
LINC01094,INTU
LINC01094,LAMTOR3
LINC01094,FAM47E
LINC01094,HPSE
LINC02615,ABCE1
LINC02615,OSTC
LINC02615,CCNI
LINC02615,H2AZ1
LSM6,GTF2IP12
LSM6,LARP1B
LSM6,ANXA5
LSM6,HNRNPDL
LSM6,ADH5
LSM6,INTU
LSM6,PYURF
LSM6,LAMTOR3
LSM6,MGST2
LSM6,OTUD4
MAD2L1,GTF2IP12
MAD2L1,ABHD18
MAD2L1,LINC02615
MAD2L1,MFSD8
MAD2L1,ZGRF1
MAD2L1,BLTP1
MAML3,UNC5C
MAML3,USO1
MAML3,OSTC
MAML3,SEC24B
MAML3,RAB33B
MAML3,WDFY3-AS2
MAML3,SPP1
MAML3,ARHGAP24
MAML3,CISD2
MAML3,MCUB
MANBA,LARP1B
MANBA,MCUB
MANBA,GPRIN3
MANBA,ANXA5
MANBA,MAPK10
MANBA,FAM47E
MANBA,LAMTOR3
MANBA,INTU
MANBA,LINC01094
MANBA,CISD2
MANBA,HNRNPDL
MAPK10,LINC01094
MAPK10,CDS1
MAPK10,INTU
MAPK10,FAM47E
MAPK10,ADH1C
MCUB,MAPK10
MCUB,RAB33B
MCUB,BMP2K
MCUB,LINC01094
MCUB,HPSE
MCUB,ARHGAP24
MCUB,USP53
MCUB,FAM47E
MCUB,FAM13A
MCUB,PPM1K
MCUB,CDS1
MCUB,SHROOM3
MCUB,ANXA3
MCUB,PAQR3
MCUB,CISD2
MCUB,LARP1B
MCUB,OSTC
MCUB,BLTP1
MCUB,ANKRD50
METAP1,AREG
METAP1,CXCL8
METAP1,HNRNPDL
METTL14,SPP1
METTL14,RAB33B
MFSD8,EIF4E
MFSD8,ABHD18
MFSD8,BLTP1
MFSD8,ADH5
MFSD8,OSTC
MFSD8,HADH
MFSD8,H2AZ1
MFSD8,MGST2
MFSD8,SEPTIN7P14
MFSD8,CCNI
MFSD8,C4orf3
MFSD8,ANXA5
MFSD8,ANTXR2
MFSD8,HNRNPDL
MFSD8,INTU
MFSD8,GTF2IP12
MGST2,MRPL1
MGST2,AFF1
MGST2,PPM1K
MMAA,COQ2
MTHFD2L,FLJ20021
MTHFD2L,NAA15
MTHFD2L,TIGD2
MTHFD2L,ADH1B
MTHFD2L,NDNF
MTHFD2L,OSTC
MTHFD2L,LARP1B
MTHFD2L,AREG
MTHFD2L,NUDT6
MTHFD2L,LAMTOR3
MTHFD2L,MANBA
MTHFD2L,ABCE1
MTHFD2L,CXCL8
MTHFD2L,LINC01094
MTHFD2L,HERC5
MTHFD2L,ABRAXAS1
MTHFD2L,SGMS2
MTHFD2L,NOCT
MTHFD2L,HNRNPDL
MTHFD2L,PCDH18
MTHFD2L,COX18
NAA15,SEC24D
NAA15,MANBA
NAA15,FGF2
NAA15,AREG
NAA15,LARP1B
NAA15,NFKB1
NAA15,HNRNPD
NAA15,HHIP-AS1
NAA15,UBE2D3
NAA15,ZNF330
NAA15,NUDT6
NAA15,NOCT
NAA15,ARSJ
NAA15,GTF2IP12
NAA15,CAMK2D
NAA15,SEC24B
NAA15,TIGD2
NAA15,BMP3
NAA15,GPAT3
NAA15,LAMTOR3
NAA15,ABCE1
NAA15,EIF4E
NAA15,OTUD4
NAA15,CXCL8
NAA15,COX18
NAA15,PCDH18
NAP1L5,AREG
NAP1L5,CXCL8
NAP1L5,COX18
NAP1L5,NOCT
NAP1L5,ALPK1
NAP1L5,CXCL2
NDNF,SEPTIN11
NDNF,SLC39A8
NDNF,ANKRD50
NDNF,LARP1B
NDNF,ANXA3
NDNF,C4orf3
NDNF,GTF2IP12
NDNF,NPNT
NDNF,PCDH18
NDNF,LIN54
NDNF,HNRNPDL
NDNF,PRKG2
NDNF,ARHGAP24
NDNF,LAMTOR3
NDNF,PGRMC2
NDUFC1,BLTP1
NDUFC1,MFSD8
NDUFC1,ALPK1
NDUFC1,ABHD18
NDUFC1,SNHG8
NDUFC1,GTF2IP12
NDUFC1,INTU
NDUFC1,ZGRF1
NDUFC1,MGST2
