Gene_1,Gene_2
HSPA4L,NDNF
HSPA4L,DNAJB14
HSPA4L,CDS1
HSPA4L,WDFY3-AS2
INPP4B,DKK2
INPP4B,ANXA3
INPP4B,LAMTOR3
INPP4B,ARHGAP24
INTS12,NAA15
INTS12,RCHY1
INTS12,ABRAXAS1
JADE1,SMARCA5
JADE1,FGF2
JADE1,CNOT6L
JADE1,AREG
JADE1,GPRIN3
JADE1,AFF1
JADE1,ARHGEF38
JADE1,TET2
KLHL8,PCDH18
LARP1B,LINC01094
LARP7,C4orf3
LARP7,BLTP1
LARP7,LSM6
LARP7,SGMS2
LEF1,NOCT
LEF1,FAM13A
LIN54,PCDH18
LIN54,GPAT3
LIN54,MGST2
LINC01088,WDFY3
LINC01094,SHROOM3
MAML3,WDFY3-AS2
MAML3,UNC5C
MANBA,USO1
MANBA,GPRIN3
MANBA,LINC01094
MCUB,SHROOM3
MCUB,NAAA
METAP1,CAMK2D
MFSD8,DNAJB14
MMAA,FAT4
MMAA,DKK2
MMAA,C4orf33
MMRN1,HPSE
MTHFD2L,AIMP1
MTHFD2L,PGRMC2
MTHFD2L,SDAD1
NAA15,ABCE1
NAA15,SEC24B
NAA15,FGF2
NAA15,MAD2L1
NAA15,ELOVL6
NAAA,CDKL2
NAP1L5,NOCT
NAP1L5,PCDH18
NAP1L5,CXCL8
NAP1L5,GPAT3
NAP1L5,PAQR3
NAP1L5,CNOT6L
NDNF,PRKG2
NDNF,LIN54
NDNF,NPNT
NDNF,ARSJ
NDNF,ANKRD50
NDUFC1,PPP3CA
NDUFC1,ZGRF1
NFKB1,OTUD4
NFKB1,BMP3
NFKB1,PAQR3
NFKB1,GPAT3
NPNT,USP53
NPNT,WDFY3-AS2
NUDT9,SLC39A8
NUP54,MTHFD2L
OTUD4,PYURF
PAPSS1,PTPN13
PAPSS1,RAB33B
PAQR3,COX18
PARM1,INPP4B
PARM1,PTPN13
PARM1,ANXA3
PARM1,ADH1C
PARM1,CDKL2
PARM1,CDS1
PDE5A,INPP4B
PDE5A,LARP1B
PDE5A,NUDT9
PDE5A,PKD2
PDE5A,GTF2IP12
PDLIM5,SYNPO2
PDLIM5,INPP4B
PDLIM5,PTPN13
PDLIM5,LARP1B
PDLIM5,NPNT
PDLIM5,BBS12
PDLIM5,PKD2
PF4,CXCL5
PKD2,FGF2
PKD2,RAB33B
PLAC8,OTUD4
PLAC8,CDS1
PLAC8,CDKL2
PPA2,ELMOD2
PPA2,G3BP2
PPA2,COX18
PPBP,PF4
PPBP,MAML3
PPBP,CXCL5
PRDM5,ABRAXAS1
PRDM5,INTU
PRDM5,NDNF
PRKG2,ARHGEF38
PRSS12,FAM47E
PRSS12,CDS1
PRSS12,FAM13A
PRSS12,MCUB
PRSS12,SEC24D
PTPN13,MAPK10
PTPN13,BLTP1
PTPN13,CDS1
PTPN13,BMP3
PTPN13,CDKL2
PTPN13,FAM47E
PTPN13,PPP3CA
PTPN13,ARHGEF38
PTPN13,C4orf3
PTPN13,SEPTIN11
RAB33B,GPAT3
RAB33B-AS1,GPAT3
RAB33B-AS1,HADH
RAB33B-AS1,CDS1
RAB33B-AS1,TSPAN5
RAP1GDS1,ELF2
RAP1GDS1,TMEM150C
RASGEF1B,CXCL11
RASSF6,MANBA
RASSF6,CXCL8
RASSF6,NDNF
RASSF6,CDS1
RPL34,AIMP1
RPL34,TRAM1L1
RPL34,OSTC
RPL34,SEC24D
RPL34,NDUFC1
RPL34,LARP7
RPL34,LSM6
SCARB2,CXCL1
SCARB2,DNAJB14
SCARB2,BDH2
SCD5,ANXA3
SCLT1,TNIP3
SCOC,DNAJB14
SCOC,BTC
SCOC,ENOPH1
SCOC,PPP3CA
SCOC,C4orf3
SDAD1,UBE2D3
SDAD1,LAMTOR3
SDAD1,AFF1
SEC24B,AFF1
SEC24B-AS1,ANTXR2
SEC24D,ARHGEF38
SEC24D,PRKG2
SEC24D,OSTC
SEC24D,SPRY1
SEC24D,ADH5
SEC31A,SEC24D
SEC31A,NDUFC1
SEC31A,PKD2
SEC31A,INTU
SEPTIN11,SLC39A8
SEPTIN11,PYURF
SEPTIN11,GPRIN3
SEPTIN7P14,GTF2IP12
SEPTIN7P14,C4orf3
SETD7,G3BP2
SETD7,CXCL8
SETD7,INTU
SETD7,CYP2U1
SETD7,KLHL8
SETD7,SMAD1
SETD7,CFI
SGMS2,BLTP1
SGMS2,KLHL8
SGMS2,HHIP-AS1
SGMS2,G3BP2
SGMS2,HNRNPDL
SGMS2,SPRY1
SGMS2,UBE2D3
SGMS2,SMARCA5
SGMS2,PAQR3
SGMS2,SEC24B
SGMS2,SDAD1
SGMS2,SHROOM3
SLC39A8,ARHGEF38
SLC9B2,PDE5A
SLC9B2,UNC5C
SLC9B2,CDS1
SMAD1,MMRN1
SMAD1,LAMTOR3
SMAD1,SLC10A7
SMAD1,AREG
SMAD1,HADH
SMAD1,PTPN13
SMAD1,PPP3CA
SMARCA5,SEPTIN7P14
SMARCA5,AREG
SMARCA5,FGF2
SMARCA5,HNRNPDL
SMARCAD1,TIGD2
SNCA,MCUB
SNCA,ADH1B
SNCA,CDS1
SNCA,MMRN1
SNCA,HPSE
SNHG8,CDKL2
SOWAHB,BLTP1
SOWAHB,SEPTIN11
SOWAHB,ARSJ
SOWAHB,LIN54
SOWAHB,LINC01094
SOWAHB,CDS1
SOWAHB,SHROOM3
SPARCL1,CFI
SPARCL1,MMRN1
SPARCL1,HADH
SPARCL1,ANKRD50
SPARCL1,BMP2K
SPARCL1,GPRIN3
SPARCL1,FRAS1
SPARCL1,FGF2
SPARCL1,SMAD1
SPARCL1,ENOPH1
SPARCL1,PDE5A
SPARCL1,GPAT3
SPATA5,NFKB1
SPP1,CXCL8
SPRY1,CXCL8
STBD1,AFF1
STBD1,INPP4B
STBD1,FAM47E
SYNPO2,PDE5A
SYNPO2,RNF150
SYNPO2,INPP4B
SYNPO2,ANXA3
TBC1D9,ZNF330
TBC1D9,SOWAHB
TBC1D9,FRAS1
TBC1D9,GPRIN3
TBC1D9,BMP2K
TBC1D9,LINC01094
TBC1D9,ARHGAP24
TET2,OSTC
TET2,ANXA3
TET2,ABHD18
TET2,NDNF
TET2,PDE5A
TET2,SMARCAD1
TET2,FRAS1
TET2,ELF2
TET2,METAP1
TET2,CNOT6L
THAP6,MRPL1
THAP6,OTUD4
THAP6,INTU
THAP6,MFSD8
THAP9-AS1,BLTP1
TIFA,MAML3
TIFA,UNC5C
TIFA,UBE2D3
TIGD2,SLC39A8
TMEM150C,ANTXR2
TMEM150C,MGST2
TMEM150C,USO1
TNIP3,NDNF
TNIP3,RAB33B
TNIP3,CXCL5
TNIP3,PARM1
TNIP3,NFKB1
TRAM1L1,PPP3CA
TRAM1L1,ABCE1
TRMT10A,ZGRF1
UBE2D3,FGF2
UBE2D3,PCDH18
UBE2D3,PYURF
UBE2D3,SHROOM3
UBE2D3,BMP3
UBE2D3,ARSJ
UNC5C,SLC39A8
UNC5C,CDS1
USO1,HNRNPDL
USO1,OSTC
USO1,C4orf3
USO1,PYURF
USP38,SMARCA5
USP38,ANKRD50
USP38,TIFA
USP53,PPM1K
WDFY3,WDFY3-AS2
WDFY3,FAT4
ZGRF1,INTU
ZGRF1,ABHD18
ZGRF1,ANTXR2
ZNF330,HNRNPDL
ZNF330,BLTP1
ZNF827,SCLT1
ZNF827,TRAM1L1
ZNF827,LINC01088
